filepath,image_id,area,perimeter,equivalent_diameter,extent,mean_intensity,solidity,convex_area,axis_major_length,axis_minor_length,eccentricity,class_label
liberica_bean_datasets/Katy\Katy_Front_0497.png,Katy_Front_0497.png,7253.0,328.2497833620557,96.09790017458309,0.8053519875638463,254.96484213428926,0.9846592451805594,7366.0,116.88595393975474,79.1923074536646,0.7355064315117852,Katy
liberica_bean_datasets/Katy\Katy_Front_0498.png,Katy_Front_0498.png,6156.0,299.86500705120545,88.53283366858683,0.8108535300316122,254.9585769980507,0.9844874460259075,6253.0,105.98864724596012,74.27343502693408,0.7133894022830779,Katy
liberica_bean_datasets/Katy\Katy_Front_0499.png,Katy_Front_0499.png,7477.0,338.35028842544403,97.57054922457294,0.8171584699453552,255.0,0.9853716394306801,7588.0,124.88318404622541,76.67571588887657,0.7893219646300915,Katy
liberica_bean_datasets/Katy\Katy_Front_0500.png,Katy_Front_0500.png,7125.0,324.8772003600252,95.2461639974967,0.7397217607973422,254.9284210526316,0.9849322643074371,7234.0,113.67145008231188,80.06860332885392,0.7098169127043547,Katy
liberica_bean_datasets/Katy\Katy_Front_0501.png,Katy_Front_0501.png,8339.0,349.0782104868019,103.04147011541771,0.8244191794364805,254.96942079386017,0.9892052194543298,8430.0,123.07166043992059,86.44229743028336,0.7118083916610892,Katy
liberica_bean_datasets/Katy\Katy_Front_0502.png,Katy_Front_0502.png,7364.0,335.07821048680194,96.83044979462679,0.8117283950617284,255.0,0.9814740770358523,7503.0,117.53434019823452,80.12873966061318,0.7315875752614182,Katy
liberica_bean_datasets/Katy\Katy_Front_0503.png,Katy_Front_0503.png,6157.0,334.69343417595167,88.54002415255147,0.780552738336714,254.9585837258405,0.9822910019144863,6268.0,137.44103897104688,57.541683388582875,0.908140979866862,Katy
liberica_bean_datasets/Katy\Katy_Front_0504.png,Katy_Front_0504.png,7183.0,330.492424049175,95.6330468500961,0.8147686025408348,254.89349853821523,0.983433734939759,7304.0,118.28581223855008,77.5764547856629,0.7549007483402581,Katy
liberica_bean_datasets/Katy\Katy_Front_0505.png,Katy_Front_0505.png,7212.0,332.5929291125633,95.8259025349096,0.8021354688021355,254.96464226289518,0.9772357723577236,7380.0,112.5549724162317,81.98634902732033,0.6851397826779826,Katy
liberica_bean_datasets/Katy\Katy_Front_0506.png,Katy_Front_0506.png,6316.0,315.7645019878171,89.67597763362988,0.8056122448979591,255.0,0.9789212647241166,6452.0,114.11379027169473,70.89291490805991,0.7836143546335937,Katy
liberica_bean_datasets/Katy\Katy_Front_0507.png,Katy_Front_0507.png,7190.0,330.97770542341357,95.67963381329288,0.7996885774663552,253.36856745479832,0.9838533114395184,7308.0,112.82259431554117,81.3499673205804,0.6928900828295567,Katy
liberica_bean_datasets/Katy\Katy_Front_0508.png,Katy_Front_0508.png,7099.0,322.0071426749364,95.07222269451219,0.7922991071428571,255.0,0.9831048331256059,7221.0,112.98205885069905,80.13276701760883,0.7049548935597408,Katy
liberica_bean_datasets/Katy\Katy_Front_0509.png,Katy_Front_0509.png,6843.0,311.4213562373095,93.34226376418519,0.7970879440885265,254.96273564226217,0.9850295091406363,6947.0,104.1230456843535,83.76997337193409,0.5939138417547456,Katy
liberica_bean_datasets/Katy\Katy_Front_0510.png,Katy_Front_0510.png,7516.0,339.6639969244288,97.82468205023456,0.7963551599915236,254.96607237892496,0.9813291552421988,7659.0,123.05645509479916,78.02802587565095,0.7732648618073424,Katy
liberica_bean_datasets/Katy\Katy_Front_0511.png,Katy_Front_0511.png,9873.0,401.4629867976521,112.11910642334901,0.777462792345854,254.922515952598,0.9874974994999,9998.0,157.9206978113085,79.66991675548867,0.8634156706289111,Katy
liberica_bean_datasets/Katy\Katy_Front_0512.png,Katy_Front_0512.png,9947.0,399.06096654409873,112.53849897470938,0.6880879911455451,252.07751080727857,0.9858275520317146,10090.0,152.0704168279685,83.58801254092012,0.835384191658428,Katy
liberica_bean_datasets/Katy\Katy_Front_0513.png,Katy_Front_0513.png,9467.0,390.3919189857867,109.78961139382808,0.8060451255853555,255.0,0.9850171678285298,9611.0,150.07382629532253,80.76222962051848,0.8428490834676269,Katy
liberica_bean_datasets/Katy\Katy_Front_0514.png,Katy_Front_0514.png,9437.0,379.1198410471445,109.61551707521035,0.7782450931881907,254.97297870085833,0.988788767812238,9544.0,141.72012578827648,84.84977250681516,0.8009631552939876,Katy
liberica_bean_datasets/Katy\Katy_Front_0515.png,Katy_Front_0515.png,7760.0,345.90663761154804,99.39989369785495,0.8062337662337662,255.0,0.9853968253968254,7875.0,127.04536530613461,77.96388838793536,0.7895628705819605,Katy
liberica_bean_datasets/Katy\Katy_Front_0516.png,Katy_Front_0516.png,8444.0,358.2914139223983,103.68816092372221,0.7886429438684972,255.0,0.9856425820007003,8567.0,129.17104085866643,83.37226559576564,0.7638102626048167,Katy
liberica_bean_datasets/Katy\Katy_Front_0517.png,Katy_Front_0517.png,10527.0,398.9188309203678,115.77302227819337,0.7589762076423937,253.20746651467655,0.9857664575334769,10679.0,143.41117168324897,93.70153178909243,0.7570328679393679,Katy
liberica_bean_datasets/Katy\Katy_Front_0518.png,Katy_Front_0518.png,8216.0,356.73506473629425,102.2787177253611,0.7819548872180451,254.9689629990263,0.9859594383775351,8333.0,135.06471463783768,77.54304860904871,0.8187727533170027,Katy
liberica_bean_datasets/Katy\Katy_Front_0519.png,Katy_Front_0519.png,6858.0,312.8355697996826,93.44451186556515,0.7912772585669782,255.0,0.9867625899280575,6950.0,108.71190553655673,80.36565257168225,0.6734272925371757,Katy
liberica_bean_datasets/Katy\Katy_Front_0520.png,Katy_Front_0520.png,8259.0,398.04877323527904,102.54601601216748,0.7136438261470665,254.9691245913549,0.9793667733902526,8433.0,163.03042249508937,64.70946257760227,0.917854728328416,Katy
liberica_bean_datasets/Katy\Katy_Front_0521.png,Katy_Front_0521.png,8859.0,368.3919189857867,106.20559837790476,0.8041938997821351,255.0,0.9865256124721603,8980.0,137.48918313015187,82.16956654188861,0.8017616933264415,Katy
liberica_bean_datasets/Katy\Katy_Front_0522.png,Katy_Front_0522.png,7479.0,340.3919189857867,97.58359777685122,0.7446236559139785,254.93180906538308,0.9853754940711462,7590.0,128.6093231055004,74.11652940648314,0.8172438329914042,Katy
liberica_bean_datasets/Katy\Katy_Front_0523.png,Katy_Front_0523.png,7164.0,330.14927829866735,95.50648197103014,0.7744864864864864,255.0,0.9860977288368892,7265.0,122.94515583050907,74.24909194113832,0.7970446089601407,Katy
liberica_bean_datasets/Katy\Katy_Front_0524.png,Katy_Front_0524.png,8721.0,369.8061325481597,105.3751492033836,0.7878048780487805,254.8830409356725,0.9843115124153499,8860.0,135.91256261966447,81.93482414859828,0.7978549036408962,Katy
liberica_bean_datasets/Katy\Katy_Front_0525.png,Katy_Front_0525.png,6223.0,305.1787155501902,89.01331185214332,0.7696969696969697,255.0,0.9838735177865613,6325.0,110.33787525841375,71.94779144805507,0.7581605348531841,Katy
liberica_bean_datasets/Katy\Katy_Front_0526.png,Katy_Front_0526.png,5960.0,303.0782104868019,87.11204099676215,0.7490260148297097,254.91442953020135,0.9831738700098978,6062.0,112.69031194477358,67.38956888289192,0.8014910536748515,Katy
liberica_bean_datasets/Katy\Katy_Front_0527.png,Katy_Front_0527.png,7804.0,352.2497833620557,99.6812991845171,0.7882828282828283,254.93464889800103,0.9818822345244087,7948.0,133.65877133371407,74.48050800195533,0.8303489995723573,Katy
liberica_bean_datasets/Katy\Katy_Front_0528.png,Katy_Front_0528.png,8189.0,368.77669529663683,102.11052165098486,0.7679107276819205,254.78202466723653,0.9580018717828732,8548.0,125.27074848499925,83.90637732064583,0.742541338476862,Katy
liberica_bean_datasets/Katy\Katy_Front_0529.png,Katy_Front_0529.png,8448.0,355.56349186104046,103.71271703085719,0.7951058823529412,255.0,0.9849597761455055,8577.0,127.33281119648164,84.66948873946424,0.7468911194544099,Katy
liberica_bean_datasets/Katy\Katy_Front_0530.png,Katy_Front_0530.png,8339.0,381.1198410471445,103.04147011541771,0.7199343866010532,254.93884158772036,0.9757781418207349,8546.0,150.21892473747252,71.06011430115367,0.8810389709809481,Katy
liberica_bean_datasets/Katy\Katy_Front_0531.png,Katy_Front_0531.png,9111.0,382.5340546095176,107.70554995951726,0.7676299604010447,255.0,0.9823180592991914,9275.0,145.72447367056304,79.76060314852595,0.8369113777363751,Katy
liberica_bean_datasets/Katy\Katy_Front_0532.png,Katy_Front_0532.png,7431.0,346.1076477383248,97.26994940333316,0.7989463498548544,254.96568429551877,0.9838474778233814,7553.0,133.3599113935898,71.21926444186496,0.8454604555335141,Katy
liberica_bean_datasets/Katy\Katy_Front_0533.png,Katy_Front_0533.png,7138.0,319.4213562373095,95.33301563634495,0.7986126650257328,254.96427570748108,0.9855032445119426,7243.0,111.66477132597096,81.50905662390228,0.6835066983617132,Katy
liberica_bean_datasets/Katy\Katy_Front_0534.png,Katy_Front_0534.png,6774.0,314.8355697996826,92.87047257355802,0.7823977823977823,255.0,0.9868881118881119,6864.0,112.16433745105239,77.05919163877934,0.7266380978035167,Katy
liberica_bean_datasets/Katy\Katy_Front_0535.png,Katy_Front_0535.png,8487.0,362.8355697996826,103.95183507840218,0.7900763358778626,255.0,0.9821779886587201,8641.0,132.77174975345937,81.905169247118,0.7870517153801901,Katy
liberica_bean_datasets/Katy\Katy_Front_0536.png,Katy_Front_0536.png,9211.0,382.63455967290594,108.29501118036595,0.7706659973226239,254.9723157094778,0.9858717756609227,9343.0,147.07914505845534,80.03996847471562,0.8389577324313611,Katy
liberica_bean_datasets/Katy\Katy_Front_0537.png,Katy_Front_0537.png,7514.0,331.1787155501902,97.81166565977708,0.7963963963963964,255.0,0.9868662989230366,7614.0,117.72257521159729,81.63378614562454,0.7205123848147065,Katy
liberica_bean_datasets/Katy\Katy_Front_0538.png,Katy_Front_0538.png,10213.0,399.60512242138304,114.03330860051469,0.7597827704210683,254.97503182218742,0.9849551547883113,10369.0,147.9385676056139,88.14726970183179,0.8031054042972909,Katy
liberica_bean_datasets/Katy\Katy_Front_0539.png,Katy_Front_0539.png,8983.0,377.1198410471445,106.94629881560168,0.7366737739872068,255.0,0.9856265086679833,9114.0,142.96664888237498,80.1935325746058,0.8278667879697078,Katy
liberica_bean_datasets/Katy\Katy_Front_0540.png,Katy_Front_0540.png,7129.0,334.2914139223983,95.27289601149414,0.7217778677736155,255.0,0.98494059132357,7238.0,126.36919600334151,72.17958433400797,0.8208246852269295,Katy
liberica_bean_datasets/Katy\Katy_Front_0541.png,Katy_Front_0541.png,7940.0,344.2497833620557,100.54611869782539,0.8004032258064516,254.96788413098236,0.98328173374613,8075.0,125.00535990081329,80.96463341433923,0.7619045722771349,Katy
liberica_bean_datasets/Katy\Katy_Front_0542.png,Katy_Front_0542.png,8986.0,382.6345596729059,106.9641554399892,0.7557611438183347,254.9432450478522,0.9842278203723986,9130.0,148.61675469117708,77.27455109691662,0.8541914975723066,Katy
liberica_bean_datasets/Katy\Katy_Front_0543.png,Katy_Front_0543.png,7033.0,317.0782104868019,94.62924346164034,0.7898697214734951,254.9274847149154,0.9855661434977578,7136.0,106.99859881580853,83.7654305283913,0.6221919275258563,Katy
liberica_bean_datasets/Katy\Katy_Front_0544.png,Katy_Front_0544.png,9328.0,377.8061325481598,108.98063347810746,0.7989037341555327,255.0,0.987717069038543,9444.0,140.72310245938735,84.47698384209576,0.7997700826484746,Katy
liberica_bean_datasets/Katy\Katy_Front_0545.png,Katy_Front_0545.png,6178.0,306.1076477383248,88.69088965262348,0.7994306418219461,254.95872450631273,0.9842281344591365,6277.0,114.3653433065761,68.8588355907593,0.7984242298048264,Katy
liberica_bean_datasets/Katy\Katy_Front_0546.png,Katy_Front_0546.png,7077.0,336.5929291125633,94.92479264181063,0.7755616438356164,255.0,0.983053201833588,7199.0,128.51323388372282,70.38949107658064,0.8366605668064317,Katy
liberica_bean_datasets/Katy\Katy_Front_0547.png,Katy_Front_0547.png,7749.0,348.04877323527904,99.32941775804777,0.7508720930232559,254.96709252806815,0.9860033083089451,7859.0,130.92200202878013,75.45616134198684,0.8172069166365504,Katy
liberica_bean_datasets/Katy\Katy_Front_0548.png,Katy_Front_0548.png,7899.0,344.9360748630709,100.28618630630567,0.8233270794246405,254.83858716293201,0.9860192235675945,8011.0,127.88533123548908,78.8273630452107,0.7874402677180309,Katy
liberica_bean_datasets/Katy\Katy_Front_0549.png,Katy_Front_0549.png,6927.0,321.0782104868019,93.91341930938556,0.7857304900181489,254.963187527068,0.9836694120988355,7042.0,116.22125986659054,75.99944644413411,0.7565634020467863,Katy
liberica_bean_datasets/Katy\Katy_Front_0550.png,Katy_Front_0550.png,7785.0,350.6761902332486,99.55988075406299,0.7071486965210283,255.0,0.9792452830188679,7950.0,121.14550008157373,82.04648229010252,0.735747712433323,Katy
liberica_bean_datasets/Katy\Katy_Front_0551.png,Katy_Front_0551.png,7095.0,327.9066376115481,95.0454342401358,0.7498414711477489,255.0,0.9825508932280848,7221.0,118.51685874457316,76.49079090448922,0.7638447015843562,Katy
liberica_bean_datasets/Katy\Katy_Front_0552.png,Katy_Front_0552.png,8440.0,362.2914139223983,103.66359899967189,0.7491567548375644,254.75829383886256,0.9833391588022836,8583.0,132.26867724740652,81.73882446635876,0.786197221478331,Katy
liberica_bean_datasets/Katy\Katy_Front_0553.png,Katy_Front_0553.png,7221.0,326.73506473629425,95.88567542929763,0.7812398571892243,255.0,0.9859366466411796,7324.0,118.09878205135,77.930675084895,0.7513736008728444,Katy
liberica_bean_datasets/Katy\Katy_Front_0554.png,Katy_Front_0554.png,6050.0,295.07821048680194,87.76730168831519,0.7606235856172995,255.0,0.9864666557965107,6133.0,102.49855064688099,75.27137648249854,0.6787544775031017,Katy
liberica_bean_datasets/Katy\Katy_Front_0555.png,Katy_Front_0555.png,7213.0,329.5218613006979,95.83254580869031,0.8041248606465998,254.96464716484127,0.9833674164962508,7335.0,118.53980888771214,77.67992518005356,0.7553629545260985,Katy
liberica_bean_datasets/Katy\Katy_Front_0556.png,Katy_Front_0556.png,5431.0,285.6223663640862,83.15626234660063,0.803164744158533,254.95304732093538,0.9778537990637378,5554.0,99.76506764430202,69.58507437886901,0.7165951269339932,Katy
liberica_bean_datasets/Katy\Katy_Front_0557.png,Katy_Front_0557.png,7541.0,328.5340546095176,97.98724104110627,0.739313725490196,255.0,0.9866544550569148,7643.0,114.98510308624545,83.56674576907695,0.6868898929188311,Katy
liberica_bean_datasets/Katy\Katy_Front_0558.png,Katy_Front_0558.png,5063.0,284.1076477383248,80.28954984924333,0.7837461300309597,254.6978076239384,0.9755298651252409,5190.0,95.98441149048566,67.64629991100728,0.7094424247979861,Katy
liberica_bean_datasets/Katy\Katy_Front_0559.png,Katy_Front_0559.png,5902.0,290.2081528017131,86.68713741396085,0.8068352699931647,255.0,0.9836666666666667,6000.0,96.30116781419623,78.23501867450094,0.5831012644280614,Katy
liberica_bean_datasets/Katy\Katy_Front_0560.png,Katy_Front_0560.png,7935.0,344.5340546095176,100.51445561447127,0.7504965478104606,253.65028355387523,0.9820544554455446,8080.0,118.19704235392041,85.63580081894071,0.6892566259452064,Katy
liberica_bean_datasets/Katy\Katy_Front_0561.png,Katy_Front_0561.png,6098.0,316.04267658086917,88.11478164187336,0.7764196587726,254.91636602164644,0.9791265253692999,6228.0,105.49814897017924,73.80241177311034,0.7145726879543797,Katy
liberica_bean_datasets/Katy\Katy_Front_0562.png,Katy_Front_0562.png,6419.0,316.492424049175,90.4042290916471,0.7781549278700448,255.0,0.9823997551270278,6534.0,115.81458296284175,70.66945996041743,0.792251391514124,Katy
liberica_bean_datasets/Katy\Katy_Front_0563.png,Katy_Front_0563.png,6743.0,318.1076477383248,92.65772633811603,0.8032162001191185,255.0,0.9840922358435493,6852.0,116.91974393972555,73.59692411111081,0.7770285773894512,Katy
liberica_bean_datasets/Katy\Katy_Front_0564.png,Katy_Front_0564.png,6944.0,344.3919189857867,94.02858819870141,0.762071992976295,255.0,0.9821782178217822,7070.0,133.3227619015685,66.82144802605477,0.8653311275511719,Katy
liberica_bean_datasets/Katy\Katy_Front_0565.png,Katy_Front_0565.png,7162.0,326.35028842544403,95.49314959405851,0.8012978294920564,254.96439542027366,0.9825764851145562,7289.0,111.88024390584393,81.81532217653717,0.6820818197059016,Katy
liberica_bean_datasets/Katy\Katy_Front_0566.png,Katy_Front_0566.png,5795.0,291.1787155501902,85.89774829260816,0.7641086497890295,255.0,0.9847068819031436,5885.0,103.50266124925703,71.37774884250666,0.7241691857404807,Katy
liberica_bean_datasets/Katy\Katy_Front_0567.png,Katy_Front_0567.png,4401.0,249.1370849898476,74.85671136497683,0.7846318416830095,255.0,0.9836835046937863,4474.0,81.39257333913515,69.27554039874435,0.5249573737450342,Katy
liberica_bean_datasets/Katy\Katy_Front_0568.png,Katy_Front_0568.png,6293.0,312.492424049175,89.51254914825283,0.7431506849315068,255.0,0.9846659364731654,6391.0,114.73159187604165,70.57942823469536,0.788394524471195,Katy
liberica_bean_datasets/Katy\Katy_Front_0569.png,Katy_Front_0569.png,7848.0,340.492424049175,99.9619124821127,0.7941712204007286,255.0,0.984816162630192,7969.0,123.38949760566777,81.05398682037146,0.753981765933917,Katy
liberica_bean_datasets/Katy\Katy_Front_0570.png,Katy_Front_0570.png,7482.0,328.73506473629425,97.6031673344082,0.7767857142857143,254.93183640737772,0.9851217906517445,7595.0,112.34367661471882,85.18998213659629,0.6519081114391532,Katy
liberica_bean_datasets/Katy\Katy_Front_0571.png,Katy_Front_0571.png,5243.0,274.9360748630709,81.70431404183293,0.7552578507634687,254.85409116917796,0.9840465465465466,5328.0,95.04628315098438,70.41252811922644,0.6716996483206491,Katy
liberica_bean_datasets/Katy\Katy_Front_0572.png,Katy_Front_0572.png,5551.0,292.2497833620557,84.06992751766168,0.7242009132420091,255.0,0.9852680156194533,5634.0,109.5786967155968,64.69663062393427,0.8071016649910774,Katy
liberica_bean_datasets/Katy\Katy_Front_0573.png,Katy_Front_0573.png,5162.0,270.3086578651014,81.07072548042795,0.8175483053531833,255.0,0.9851145038167939,5240.0,90.10265127434445,73.27121568059013,0.5819883668832007,Katy
liberica_bean_datasets/Katy\Katy_Front_0574.png,Katy_Front_0574.png,4881.0,271.1370849898476,78.83325578619932,0.8054455445544555,255.0,0.9862598504748434,4949.0,102.4126295848798,60.741654777995954,0.805123594360891,Katy
liberica_bean_datasets/Katy\Katy_Front_0575.png,Katy_Front_0575.png,7328.0,334.1076477383248,96.59347485114755,0.8102609464838567,255.0,0.9858738060002691,7433.0,123.78249330476267,75.55893310638483,0.7920802588765661,Katy
liberica_bean_datasets/Katy\Katy_Front_0576.png,Katy_Front_0576.png,8019.0,370.2914139223983,101.04507859975799,0.7577962577962578,255.0,0.979599315905204,8186.0,143.1769048946688,71.71840094422976,0.8655007615822834,Katy
liberica_bean_datasets/Katy\Katy_Front_0577.png,Katy_Front_0577.png,7408.0,329.90663761154804,97.11930059158213,0.8003457216940363,254.89673326133908,0.9806724913952872,7554.0,105.53854054718482,89.62229208074622,0.5280871526764959,Katy
liberica_bean_datasets/Katy\Katy_Front_0577.png,Katy_Front_0577.png,42.0,21.899494936611664,7.312732791431452,0.7777777777777778,255.0,0.9545454545454546,44.0,8.666698696282335,6.145579899567038,0.7051051599368355,Katy
liberica_bean_datasets/Katy\Katy_Front_0578.png,Katy_Front_0578.png,7713.0,335.3624817342638,99.09841879940522,0.7287414965986394,254.96693893426684,0.9827981651376146,7848.0,115.90489145286638,84.83904217540062,0.6813355753598694,Katy
liberica_bean_datasets/Katy\Katy_Front_0578.png,Katy_Front_0578.png,38.0,20.727922061357855,6.955796338302048,0.7037037037037037,255.0,0.9743589743589743,39.0,7.999380052826238,6.059625404650349,0.6528213806762444,Katy
liberica_bean_datasets/Katy\Katy_Front_0579.png,Katy_Front_0579.png,5236.0,294.73506473629425,81.64975355892577,0.7218086572925283,254.9512987012987,0.9482071713147411,5522.0,96.851646505374,69.62522712719093,0.6951286882120713,Katy
liberica_bean_datasets/Katy\Katy_Front_0580.png,Katy_Front_0580.png,4887.0,268.350288425444,78.88169404317291,0.7458791208791209,255.0,0.9821141479099679,4976.0,94.96875111352541,65.63116935141878,0.7227766146328625,Katy
liberica_bean_datasets/Katy\Katy_Front_0581.png,Katy_Front_0581.png,5837.0,288.936074863071,86.20846375280762,0.7892103839913467,255.0,0.9816683484695594,5946.0,94.75336099220931,78.67156999190289,0.5573504399380692,Katy
liberica_bean_datasets/Katy\Katy_Front_0582.png,Katy_Front_0582.png,5454.0,281.1787155501902,83.33215752028491,0.7716468590831919,255.0,0.9811117107393416,5559.0,95.7979841957937,72.59100145258337,0.6525440129789977,Katy
liberica_bean_datasets/Katy\Katy_Front_0583.png,Katy_Front_0583.png,4445.0,258.79393923934,75.22997923931521,0.7632211538461539,254.8278965129359,0.9734997809899255,4566.0,88.57936748286494,64.1099765041227,0.6900544643940099,Katy
liberica_bean_datasets/Katy\Katy_Front_0584.png,Katy_Front_0584.png,7742.0,362.73506473629425,99.2845433858646,0.79,255.0,0.9839857651245552,7868.0,141.73888557416535,69.98823201384349,0.869585239702494,Katy
liberica_bean_datasets/Katy\Katy_Front_0585.png,Katy_Front_0585.png,4750.0,269.5218613006979,77.76816725043753,0.7799671592775042,255.0,0.973560155769625,4879.0,87.13782695077713,69.6751440030637,0.6005369732060594,Katy
liberica_bean_datasets/Katy\Katy_Front_0586.png,Katy_Front_0586.png,5884.0,295.0782104868019,86.55484666511575,0.7444331983805668,254.9566621346023,0.9864207879295893,5965.0,107.1510415570313,70.0568582578973,0.7566552490160857,Katy
liberica_bean_datasets/Katy\Katy_Front_0587.png,Katy_Front_0587.png,7901.0,408.30360723121805,100.29888156381665,0.6000607579554949,254.74180483483104,0.8784745385812764,8994.0,147.39208578893368,74.13669525718922,0.8642924279321298,Katy
liberica_bean_datasets/Katy\Katy_Front_0588.png,Katy_Front_0588.png,9311.0,414.7766952966369,108.88128122422651,0.7191071980228607,255.0,0.9817587515816112,9484.0,167.26177902986237,71.0246633863716,0.905366152192408,Katy
liberica_bean_datasets/Katy\Katy_Front_0589.png,Katy_Front_0589.png,8908.0,371.22034611053283,106.49891015639939,0.7740702120264165,255.0,0.9864894795127354,9030.0,140.36773039572282,80.89105314194634,0.8172526384405226,Katy
liberica_bean_datasets/Katy\Katy_Front_0590.png,Katy_Front_0590.png,9905.0,409.8832970144351,112.30065756976575,0.7500378615780706,254.48510853104492,0.9680414386239249,10232.0,140.00260337933196,90.73290802758902,0.7615721375930151,Katy
liberica_bean_datasets/Katy\Katy_Front_0591.png,Katy_Front_0591.png,10010.0,396.61731573020285,112.8943215702144,0.6747556454330974,254.84715284715284,0.98388047965402,10174.0,150.76044295226873,84.7364806964123,0.8270961632770478,Katy
liberica_bean_datasets/Katy\Katy_Front_0592.png,Katy_Front_0592.png,6716.0,337.32085117392114,92.47203243381944,0.6995833333333333,255.0,0.9810108092316682,6846.0,131.35812962082719,65.48104772578176,0.8668939884725109,Katy
liberica_bean_datasets/Katy\Katy_Front_0593.png,Katy_Front_0593.png,6439.0,307.1787155501902,90.54495805151005,0.7949382716049382,254.96039757726356,0.9857624004898959,6532.0,111.40667684670329,73.64485765965483,0.7503460138651146,Katy
liberica_bean_datasets/Katy\Katy_Front_0594.png,Katy_Front_0594.png,10348.0,396.14927829866735,114.78450596190874,0.8091961213637785,255.0,0.9858054682290178,10497.0,143.8795196106359,92.16765565901017,0.7678838272577777,Katy
liberica_bean_datasets/Katy\Katy_Front_0595.png,Katy_Front_0595.png,12547.0,436.5756851698602,126.39357803224057,0.7736465655444568,249.95975133498047,0.9878749704747658,12701.0,161.23365326736925,99.36016781006323,0.7875509382630084,Katy
liberica_bean_datasets/Katy\Katy_Front_0596.png,Katy_Front_0596.png,8395.0,358.8355697996826,103.38687526979278,0.817429406037001,255.0,0.9855599906081239,8518.0,133.23741546670948,80.6661500987981,0.7958972928207559,Katy
liberica_bean_datasets/Katy\Katy_Front_0597.png,Katy_Front_0597.png,9960.0,395.90663761154804,112.61201474781552,0.8098877866319727,255.0,0.9852606588188743,10109.0,148.26001234412763,85.71054124526093,0.8159590999879853,Katy
liberica_bean_datasets/Katy\Katy_Front_0598.png,Katy_Front_0598.png,7520.0,336.14927829866735,97.85070963671353,0.7967789785971604,255.0,0.986100183582481,7626.0,122.15818002730197,78.44795753805298,0.7665510147121168,Katy
liberica_bean_datasets/Katy\Katy_Front_0599.png,Katy_Front_0599.png,7530.0,336.492424049175,97.91574833424792,0.7978385251112524,255.0,0.9852152296218762,7643.0,122.75481898847426,78.17090316972904,0.7710247580872351,Katy
liberica_bean_datasets/Katy\Katy_Front_0600.png,Katy_Front_0600.png,7596.0,331.9066376115481,98.34392498679466,0.7889488990444536,254.89928909952607,0.9861093080617941,7703.0,117.18880476411464,82.7375222213041,0.7081928960519833,Katy
liberica_bean_datasets/Katy\Katy_Front_0601.png,Katy_Front_0601.png,4673.0,291.56349186104046,77.13526037129463,0.6495690853489019,254.94543120051358,0.9674948240165632,4830.0,113.4775112135796,52.77904976325564,0.8852550963183966,Katy
liberica_bean_datasets/Katy\Katy_Front_0602.png,Katy_Front_0602.png,9619.0,413.1614716074871,110.66748023158172,0.6904249210450761,254.9734899677721,0.9820316488004084,9795.0,162.52866275812542,75.90269331737922,0.8842514410375198,Katy
liberica_bean_datasets/Katy\Katy_Front_0603.png,Katy_Front_0603.png,9993.0,389.22034611053283,112.7984165249605,0.8195686049372591,254.97448213749624,0.9845320197044335,10150.0,139.89770447305492,91.30412493281794,0.7576602282624963,Katy
liberica_bean_datasets/Katy\Katy_Front_0604.png,Katy_Front_0604.png,6427.0,304.0071426749364,90.46054694734545,0.7876225490196078,254.9206472693325,0.9854339159766943,6522.0,103.46099422090282,79.22614728825165,0.6431280967091709,Katy
liberica_bean_datasets/Katy\Katy_Front_0605.png,Katy_Front_0605.png,9486.0,382.49242404917493,109.89972848627859,0.7958721369242386,254.6505376344086,0.9839228295819936,9641.0,140.12256112407033,86.38237261498418,0.7873727118051829,Katy
liberica_bean_datasets/Katy\Katy_Front_0606.png,Katy_Front_0606.png,6591.0,322.73506473629425,91.60743331929706,0.7349464763603925,254.92262175694128,0.9849073520621637,6692.0,123.0526314626486,68.47077397931689,0.8308912351194285,Katy
liberica_bean_datasets/Katy\Katy_Front_0607.png,Katy_Front_0607.png,7094.0,329.0782104868019,95.03873594672461,0.7942230183609494,254.96405413025093,0.9817326321616385,7226.0,117.53760810772572,77.0369098540368,0.7552615723797577,Katy
liberica_bean_datasets/Katy\Katy_Front_0608.png,Katy_Front_0608.png,8113.0,339.3624817342637,101.63558641753573,0.7518302288944491,254.90570689017625,0.9865029182879378,8224.0,114.38926038810419,90.71122683494661,0.6092154516281489,Katy
liberica_bean_datasets/Katy\Katy_Front_0609.png,Katy_Front_0609.png,6760.0,313.0782104868019,92.7744540399441,0.7777266451909802,255.0,0.9841316057650313,6869.0,106.2077217160591,81.29806686577149,0.6434800723554842,Katy
liberica_bean_datasets/Katy\Katy_Front_0610.png,Katy_Front_0610.png,8126.0,349.1198410471445,101.71698255708303,0.755906976744186,254.96861924686192,0.9859257461781121,8242.0,126.03937337155506,82.26007099081167,0.7576563000603715,Katy
liberica_bean_datasets/Katy\Katy_Front_0611.png,Katy_Front_0611.png,6138.0,320.73506473629425,88.40330494718187,0.7547958681751107,254.62609970674487,0.9693619709412508,6332.0,106.6451245452415,73.82674376700682,0.7216428719612357,Katy
liberica_bean_datasets/Katy\Katy_Front_0612.png,Katy_Front_0612.png,6724.0,311.56349186104046,92.52709170183203,0.7617537102073184,255.0,0.9860683384660507,6819.0,106.84001515110714,80.28975054188959,0.6597386430159166,Katy
